CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
538,81,8,54634.95,2,1,1,211,Regular Customers
539,133,8,93228.47,1,1,2,112,At Risk
540,102,11,153776.43,2,3,4,234,Big Spenders
541,75,9,95876.49,2,2,2,222,Regular Customers
542,124,8,69080.31,1,1,1,111,At Risk
543,73,12,174777.53,2,3,4,234,Big Spenders
544,50,14,168160.55,3,4,4,344,Big Spenders
545,84,14,164222.4,2,4,4,244,Big Spenders
546,13,11,90349.21,4,3,2,432,Loyal Customers
547,16,4,50479.47,4,1,1,411,Regular Customers
548,136,15,178115.85,1,4,4,144,Big Spenders
549,44,11,118034.33,3,3,3,333,Regular Customers
550,9,16,123816.08,4,4,3,443,Loyal Customers
551,7,14,157659.38,4,4,4,444,Champions
552,21,9,78866.23,4,2,2,422,Regular Customers
553,50,14,187999.6,3,4,4,344,Big Spenders
554,32,5,83145.65,3,1,2,312,Regular Customers
555,34,14,160994.57,3,4,4,344,Big Spenders
556,64,9,119527.12,2,2,3,223,Regular Customers
557,5,5,58511.23,4,1,1,411,Regular Customers
558,19,10,123003.42,4,2,3,423,Regular Customers
559,143,4,43718.42,1,1,1,111,At Risk
560,85,6,74078.46,2,1,1,211,Regular Customers
561,51,21,232593.6,3,4,4,344,Big Spenders
562,100,8,88040.34,2,1,2,212,Regular Customers
563,38,17,211495.28,3,4,4,344,Big Spenders
564,2,11,120810.37,4,3,3,433,Loyal Customers
565,51,12,154790.48,3,3,4,334,Big Spenders
566,56,21,216113.95,2,4,4,244,Big Spenders
567,130,9,100935.52,1,2,2,122,At Risk
568,4,7,138742.29,4,1,4,414,Big Spenders
569,73,12,159593.34,2,3,4,234,Big Spenders
570,25,6,25139.35,3,1,1,311,Regular Customers
571,1,9,97693.08,4,2,2,422,Regular Customers
572,26,8,181041.63,3,1,4,314,Big Spenders
573,5,10,99053.2,4,2,2,422,Regular Customers
574,18,9,91666.38,4,2,2,422,Regular Customers
575,8,13,95152.51,4,4,2,442,Loyal Customers
576,97,7,72186.05,2,1,1,211,Regular Customers
577,15,5,64153.43,4,1,1,411,Regular Customers
578,112,14,103434.35,1,4,2,142,At Risk
579,12,9,98644.82,4,2,2,422,Regular Customers
580,41,9,113243.11,3,2,3,323,Regular Customers
581,57,12,142611.2,2,3,4,234,Big Spenders
582,15,9,55445.54,4,2,1,421,Regular Customers
583,3,9,56984.19,4,2,1,421,Regular Customers
584,14,11,129202.36,4,3,3,433,Loyal Customers
585,38,14,188613.75,3,4,4,344,Big Spenders
586,35,13,170960.24,3,4,4,344,Big Spenders
587,169,8,40305.82,1,1,1,111,At Risk
588,69,14,143235.14,2,4,4,244,Big Spenders
589,166,11,130378.58,1,3,3,133,At Risk
590,12,13,233684.56,4,4,4,444,Champions
591,61,9,114182.26,2,2,3,223,Regular Customers
592,21,10,122565.24,4,2,3,423,Regular Customers
593,14,11,83244.51,4,3,2,432,Loyal Customers
594,67,7,88397.17,2,1,2,212,Regular Customers
595,69,11,165008.31,2,3,4,234,Big Spenders
596,307,7,90607.29000000001,1,1,2,112,At Risk
597,15,16,219842.54,4,4,4,444,Champions
598,230,6,86994.31999999999,1,1,2,112,At Risk
599,22,9,75497.99,3,2,1,321,Regular Customers
600,50,7,81237.67,3,1,2,312,Regular Customers
601,76,7,91547.04000000001,2,1,2,212,Regular Customers
602,41,9,108593.77,3,2,3,323,Regular Customers
603,125,8,106330.73000000001,1,1,3,113,At Risk
604,25,12,153835.23,3,3,4,334,Big Spenders
605,121,5,41137.3,1,1,1,111,At Risk
606,2,10,156480.91,4,2,4,424,Big Spenders
607,34,7,46088.869999999995,3,1,1,311,Regular Customers
608,80,11,115618.17000000001,2,3,3,233,Regular Customers
609,155,8,87927.83,1,1,2,112,At Risk
610,53,7,74064.43000000001,2,1,1,211,Regular Customers
611,174,9,90242.28,1,2,2,122,At Risk
612,10,8,67934.62,4,1,1,411,Regular Customers
613,212,12,87242.61,1,3,2,132,At Risk
614,13,8,80055.6,4,1,2,412,Regular Customers
615,122,9,45871.899999999994,1,2,1,121,At Risk
616,90,10,115745.22,2,2,3,223,Regular Customers
617,21,6,81894.64,4,1,2,412,Regular Customers
618,88,9,42720.62,2,2,1,221,Regular Customers
619,40,10,107276.45999999999,3,2,3,323,Regular Customers
620,62,7,43283.82,2,1,1,211,Regular Customers
621,43,10,148309.35,3,2,4,324,Big Spenders
622,88,9,95509.86,2,2,2,222,Regular Customers
623,33,10,89882.09,3,2,2,322,Regular Customers
624,120,7,42788.759999999995,1,1,1,111,At Risk
625,134,9,94878.23999999999,1,2,2,122,At Risk
626,20,9,93570.54999999999,4,2,2,422,Regular Customers
627,46,6,67011.0,3,1,1,311,Regular Customers
628,38,11,126109.01000000001,3,3,3,333,Regular Customers
629,252,7,58148.34,1,1,1,111,At Risk
630,44,11,80346.33,3,3,2,332,Regular Customers
631,6,12,124306.25,4,3,3,433,Loyal Customers
632,9,14,204127.49,4,4,4,444,Champions
633,36,15,170606.91,3,4,4,344,Big Spenders
634,217,12,121757.0,1,3,3,133,At Risk
635,64,14,139826.63,2,4,4,244,Big Spenders
636,107,10,118278.97,1,2,3,123,At Risk
637,46,11,75546.99,3,3,1,331,Regular Customers
638,33,8,43794.45,3,1,1,311,Regular Customers
639,30,12,83390.31,3,3,2,332,Regular Customers
640,12,10,83254.72,4,2,2,422,Regular Customers
641,127,10,122792.75,1,2,3,123,At Risk
642,32,10,86389.03,3,2,2,322,Regular Customers
643,19,10,123825.22,4,2,3,423,Regular Customers
644,46,8,113837.03,3,1,3,313,Regular Customers
645,40,15,164219.16,3,4,4,344,Big Spenders
646,42,4,56619.259999999995,3,1,1,311,Regular Customers
647,38,12,90552.48,3,3,2,332,Regular Customers
648,45,11,136372.72,3,3,4,334,Big Spenders
649,53,16,158940.71000000002,2,4,4,244,Big Spenders
650,23,8,111873.76,3,1,3,313,Regular Customers
651,107,9,100443.5,1,2,2,122,At Risk
652,30,14,109223.44,3,4,3,343,Regular Customers
653,284,6,86572.57,1,1,2,112,At Risk
654,19,10,129853.28,4,2,3,423,Regular Customers
655,65,8,41790.66,2,1,1,211,Regular Customers
656,15,14,136274.61,4,4,4,444,Champions
657,15,14,108010.43,4,4,3,443,Loyal Customers
658,7,13,128110.83,4,4,3,443,Loyal Customers
659,58,9,85446.9,2,2,2,222,Regular Customers
660,31,13,133249.09,3,4,3,343,Regular Customers
661,29,11,133724.05,3,3,3,333,Regular Customers
662,22,14,161162.06,3,4,4,344,Big Spenders
663,89,8,104320.56,2,1,2,212,Regular Customers
664,12,14,184428.94,4,4,4,444,Champions
665,91,9,134697.92,2,2,3,223,Regular Customers
666,36,14,150792.61,3,4,4,344,Big Spenders
667,86,6,89244.72,2,1,2,212,Regular Customers
668,30,8,108463.37,3,1,3,313,Regular Customers
669,89,8,71066.9,2,1,1,211,Regular Customers
670,86,6,84018.07999999999,2,1,2,212,Regular Customers
671,33,12,196017.1,3,3,4,334,Big Spenders
672,27,13,197657.84,3,4,4,344,Big Spenders
673,32,14,214963.0,3,4,4,344,Big Spenders
674,139,6,69239.77,1,1,1,111,At Risk
675,143,13,186775.94,1,4,4,144,Big Spenders
676,64,11,95274.1,2,3,2,232,Regular Customers
677,223,9,119344.45,1,2,3,123,At Risk
678,225,6,57788.32,1,1,1,111,At Risk
679,90,9,102896.7,2,2,2,222,Regular Customers
680,72,11,136574.97,2,3,4,234,Big Spenders
681,2,11,129074.02,4,3,3,433,Loyal Customers
682,89,9,74899.16,2,2,1,221,Regular Customers
683,7,10,122991.72,4,2,3,423,Regular Customers
684,89,7,73329.0,2,1,1,211,Regular Customers
685,15,9,72961.34,4,2,1,421,Regular Customers
686,25,15,173835.66,3,4,4,344,Big Spenders
687,18,7,96777.61,4,1,2,412,Regular Customers
688,140,9,53574.91,1,2,1,121,At Risk
689,5,14,144743.36,4,4,4,444,Champions
690,24,13,111588.45999999999,3,4,3,343,Regular Customers
691,215,7,87938.63,1,1,2,112,At Risk
692,382,3,42351.090000000004,1,1,1,111,At Risk
693,63,14,251388.97,2,4,4,244,Big Spenders
694,30,13,133505.11,3,4,3,343,Regular Customers
695,69,10,94749.81,2,2,2,222,Regular Customers
696,84,4,68297.1,2,1,1,211,Regular Customers
697,43,6,77038.24,3,1,2,312,Regular Customers
698,115,9,88215.04,1,2,2,122,At Risk
699,15,13,157490.38,4,4,4,444,Champions
700,15,13,171703.45,4,4,4,444,Champions
701,28,7,57813.93,3,1,1,311,Regular Customers
702,9,11,183944.63,4,3,4,434,Loyal Customers
703,6,10,83763.93,4,2,2,422,Regular Customers
704,72,13,149309.81,2,4,4,244,Big Spenders
705,42,10,87245.6,3,2,2,322,Regular Customers
706,48,10,57281.64,3,2,1,321,Regular Customers
707,70,11,86664.75,2,3,2,232,Regular Customers
708,14,10,93475.92,4,2,2,422,Regular Customers
709,32,12,147180.11,3,3,4,334,Big Spenders
710,18,7,71527.23,4,1,1,411,Regular Customers
711,5,15,198895.73,4,4,4,444,Champions
712,37,12,180735.16,3,3,4,334,Big Spenders
713,108,11,99822.33,1,3,2,132,At Risk
714,147,10,122755.67,1,2,3,123,At Risk
715,45,5,19536.600000000002,3,1,1,311,Regular Customers
716,182,10,176346.12,1,2,4,124,Big Spenders
717,27,11,103503.61,3,3,2,332,Regular Customers
718,14,10,90426.28,4,2,2,422,Regular Customers
719,111,8,61515.29,1,1,1,111,At Risk
720,46,11,117592.22,3,3,3,333,Regular Customers
721,57,10,107039.86,2,2,3,223,Regular Customers
722,23,8,102625.22,3,1,2,312,Regular Customers
723,98,5,37891.14,2,1,1,211,Regular Customers
724,78,9,142060.93,2,2,4,224,Big Spenders
725,101,15,80660.76,2,4,2,242,Regular Customers
726,30,13,86038.85,3,4,2,342,Regular Customers
727,3,9,93060.63,4,2,2,422,Regular Customers
728,193,11,85518.22,1,3,2,132,At Risk
729,108,8,62016.61,1,1,1,111,At Risk
730,83,10,108395.5,2,2,3,223,Regular Customers
731,47,9,105335.91,3,2,3,323,Regular Customers
732,109,12,133015.87,1,3,3,133,At Risk
733,34,16,155427.36,3,4,4,344,Big Spenders
734,155,11,222716.43,1,3,4,134,Big Spenders
735,21,15,174389.83,4,4,4,444,Champions
736,60,9,119109.03,2,2,3,223,Regular Customers
737,163,6,43499.67,1,1,1,111,At Risk
738,106,6,89528.68000000001,1,1,2,112,At Risk
739,12,11,135965.91999999998,4,3,4,434,Loyal Customers
740,101,11,103817.98,2,3,2,232,Regular Customers
741,40,5,72790.53,3,1,1,311,Regular Customers
742,153,7,58383.19,1,1,1,111,At Risk
743,54,9,59824.75,2,2,1,221,Regular Customers
744,229,5,81889.43,1,1,2,112,At Risk
745,341,8,81555.35,1,1,2,112,At Risk
746,13,6,77365.37000000001,4,1,2,412,Regular Customers
747,191,7,74450.25,1,1,1,111,At Risk
748,45,6,100944.06,3,1,2,312,Regular Customers
749,41,11,167102.34,3,3,4,334,Big Spenders
750,14,14,149012.63,4,4,4,444,Champions
751,61,8,130456.72,2,1,3,213,Regular Customers
752,93,8,119728.98999999999,2,1,3,213,Regular Customers
753,79,11,131546.47999999998,2,3,3,233,Regular Customers
754,21,9,112911.79,4,2,3,423,Regular Customers
755,4,8,69898.68000000001,4,1,1,411,Regular Customers
756,67,9,86787.29,2,2,2,222,Regular Customers
757,41,15,180742.52,3,4,4,344,Big Spenders
758,199,6,122185.38,1,1,3,113,At Risk
759,84,17,254044.13,2,4,4,244,Big Spenders
760,8,8,83233.28,4,1,2,412,Regular Customers
761,29,7,91381.58,3,1,2,312,Regular Customers
762,154,13,218648.19999999998,1,4,4,144,Big Spenders
763,11,11,112413.75,4,3,3,433,Loyal Customers
764,29,13,168630.85,3,4,4,344,Big Spenders
765,79,7,50016.53999999999,2,1,1,211,Regular Customers
766,39,10,101134.59,3,2,2,322,Regular Customers
767,59,11,157170.45,2,3,4,234,Big Spenders
768,10,13,195794.72,4,4,4,444,Champions
769,92,10,103638.84,2,2,2,222,Regular Customers
770,53,7,60968.119999999995,2,1,1,211,Regular Customers
771,12,14,168591.41,4,4,4,444,Champions
772,50,10,103263.73,3,2,2,322,Regular Customers
773,8,13,168506.13,4,4,4,444,Champions
774,23,12,135982.63,3,3,4,334,Big Spenders
775,39,12,94557.45,3,3,2,332,Regular Customers
776,49,9,73978.34,3,2,1,321,Regular Customers
777,5,14,151553.53,4,4,4,444,Champions
778,172,8,69368.12,1,1,1,111,At Risk
779,117,8,90234.83,1,1,2,112,At Risk
780,62,7,89864.37,2,1,2,212,Regular Customers
781,35,11,109823.41,3,3,3,333,Regular Customers
782,84,10,82722.42,2,2,2,222,Regular Customers
783,123,9,61213.46,1,2,1,121,At Risk
784,26,13,129185.65,3,4,3,343,Regular Customers
785,44,10,97928.12,3,2,2,322,Regular Customers
786,63,6,64398.68,2,1,1,211,Regular Customers
787,136,7,37766.39,1,1,1,111,At Risk
788,55,11,114673.15,2,3,3,233,Regular Customers
789,122,5,54156.149999999994,1,1,1,111,At Risk
790,63,14,116576.33,2,4,3,243,Regular Customers
791,224,8,98733.91,1,1,2,112,At Risk
792,2,7,71312.21,4,1,1,411,Regular Customers
793,13,5,40891.67,4,1,1,411,Regular Customers
794,38,12,161898.0,3,3,4,334,Big Spenders
795,8,14,173796.15,4,4,4,444,Champions
796,116,16,206120.66,1,4,4,144,Big Spenders
797,149,11,69035.21,1,3,1,131,At Risk
798,167,7,107662.65,1,1,3,113,At Risk
799,109,7,108195.07,1,1,3,113,At Risk
800,46,11,121964.04,3,3,3,333,Regular Customers
801,26,7,105733.01,3,1,3,313,Regular Customers
802,137,7,101808.7,1,1,2,112,At Risk
803,62,10,117004.16,2,2,3,223,Regular Customers
804,163,5,95466.11,1,1,2,112,At Risk
805,36,17,206192.69,3,4,4,344,Big Spenders
806,261,8,60036.770000000004,1,1,1,111,At Risk
807,152,7,74234.06999999999,1,1,1,111,At Risk
808,16,10,73692.55,4,2,1,421,Regular Customers
809,114,13,203630.81,1,4,4,144,Big Spenders
810,48,12,129424.29000000001,3,3,3,333,Regular Customers
811,175,4,38916.97,1,1,1,111,At Risk
812,20,7,107276.23,4,1,3,413,Regular Customers
813,124,8,103068.25,1,1,2,112,At Risk
814,121,10,98450.91,1,2,2,122,At Risk
815,25,11,83903.66,3,3,2,332,Regular Customers
816,100,6,61662.78999999999,2,1,1,211,Regular Customers
817,83,7,91097.35,2,1,2,212,Regular Customers
818,121,10,119364.26,1,2,3,123,At Risk
819,3,9,129207.22,4,2,3,423,Regular Customers
820,48,10,131850.27,3,2,3,323,Regular Customers
821,179,10,91530.0,1,2,2,122,At Risk
822,3,9,75560.42,4,2,1,421,Regular Customers
823,22,13,176742.61000000002,3,4,4,344,Big Spenders
824,23,10,104595.79,3,2,3,323,Regular Customers
825,49,19,208865.49,3,4,4,344,Big Spenders
826,221,9,74157.24,1,2,1,121,At Risk
827,179,8,69846.38,1,1,1,111,At Risk
828,5,14,139641.55,4,4,4,444,Champions
829,376,9,75318.8,1,2,1,121,At Risk
830,55,6,47326.66,2,1,1,211,Regular Customers
831,25,7,90496.06999999999,3,1,2,312,Regular Customers
832,1,6,92599.23999999999,4,1,2,412,Regular Customers
833,40,13,142982.56,3,4,4,344,Big Spenders
834,32,5,30516.61,3,1,1,311,Regular Customers
835,59,11,201825.66999999998,2,3,4,234,Big Spenders
836,143,8,51309.149999999994,1,1,1,111,At Risk
837,92,14,183706.80000000002,2,4,4,244,Big Spenders
838,1,15,140845.86,4,4,4,444,Champions
839,24,10,90284.44,3,2,2,322,Regular Customers
840,82,7,96881.48,2,1,2,212,Regular Customers
841,222,8,106231.36,1,1,3,113,At Risk
842,52,14,119535.66,2,4,3,243,Regular Customers
843,6,14,166459.64,4,4,4,444,Champions
844,107,6,36839.22,1,1,1,111,At Risk
845,64,9,78464.36,2,2,2,222,Regular Customers
846,119,11,132816.71,1,3,3,133,At Risk
847,6,6,70357.5,4,1,1,411,Regular Customers
848,2,13,134367.71,4,4,3,443,Loyal Customers
849,47,11,152339.61,3,3,4,334,Big Spenders
850,64,10,146122.44,2,2,4,224,Big Spenders
851,118,11,88170.01,1,3,2,132,At Risk
852,26,12,147847.95,3,3,4,334,Big Spenders
853,53,11,82660.07,2,3,2,232,Regular Customers
854,172,7,106923.54000000001,1,1,3,113,At Risk
855,62,10,96809.26,2,2,2,222,Regular Customers
856,28,15,166984.41999999998,3,4,4,344,Big Spenders
857,37,15,110368.08,3,4,3,343,Regular Customers
858,138,4,7764.52,1,1,1,111,At Risk
859,20,12,142251.38999999998,4,3,4,434,Loyal Customers
860,46,14,107256.39,3,4,3,343,Regular Customers
861,58,11,112339.48,2,3,3,233,Regular Customers
862,88,4,52647.58,2,1,1,211,Regular Customers
863,105,12,167449.08,1,3,4,134,Big Spenders
864,221,10,107951.13,1,2,3,123,At Risk
865,114,12,160629.89,1,3,4,134,Big Spenders
866,58,8,42933.130000000005,2,1,1,211,Regular Customers
867,161,8,96279.77,1,1,2,112,At Risk
868,32,9,83486.83,3,2,2,322,Regular Customers
869,16,10,93007.75,4,2,2,422,Regular Customers
870,166,11,179204.7,1,3,4,134,Big Spenders
871,42,11,169453.55,3,3,4,334,Big Spenders
872,58,14,148766.64,2,4,4,244,Big Spenders
873,74,8,104586.27,2,1,3,213,Regular Customers
874,9,16,131617.22,4,4,3,443,Loyal Customers
875,53,13,82097.07,2,4,2,242,Regular Customers
876,127,6,31955.670000000002,1,1,1,111,At Risk
877,12,14,128113.36,4,4,3,443,Loyal Customers
878,165,3,8139.99,1,1,1,111,At Risk
879,1,10,82284.21,4,2,2,422,Regular Customers
880,46,8,113342.18000000001,3,1,3,313,Regular Customers
881,16,10,113226.40000000001,4,2,3,423,Regular Customers
882,218,6,62716.909999999996,1,1,1,111,At Risk
883,4,12,114347.49,4,3,3,433,Loyal Customers
884,161,7,66480.11,1,1,1,111,At Risk
885,1,7,104981.45,4,1,3,413,Regular Customers
886,42,9,96272.01000000001,3,2,2,322,Regular Customers
887,4,15,124768.17000000001,4,4,3,443,Loyal Customers
888,117,9,108667.52,1,2,3,123,At Risk
889,218,8,78252.33,1,1,2,112,At Risk
890,61,11,172603.21,2,3,4,234,Big Spenders
891,11,13,158689.13999999998,4,4,4,444,Champions
892,125,7,78747.16,1,1,2,112,At Risk
893,170,10,132025.38,1,2,3,123,At Risk
894,183,7,82432.98999999999,1,1,2,112,At Risk
895,44,15,255514.97999999998,3,4,4,344,Big Spenders
896,4,11,131437.15,4,3,3,433,Loyal Customers
897,33,10,100569.97,3,2,2,322,Regular Customers
898,8,16,168523.15,4,4,4,444,Champions
899,51,12,131498.22,3,3,3,333,Regular Customers
900,71,5,59345.45,2,1,1,211,Regular Customers
901,6,14,151925.47,4,4,4,444,Champions
902,183,7,55331.82,1,1,1,111,At Risk
903,97,11,153140.96,2,3,4,234,Big Spenders
904,76,7,104334.38,2,1,2,212,Regular Customers
905,97,10,148875.24,2,2,4,224,Big Spenders
906,112,7,93654.59,1,1,2,112,At Risk
907,53,11,122341.19,2,3,3,233,Regular Customers
908,10,12,102139.85,4,3,2,432,Loyal Customers
909,122,8,78484.15,1,1,2,112,At Risk
910,81,9,116106.90000000001,2,2,3,223,Regular Customers
911,1,9,68648.37,4,2,1,421,Regular Customers
912,59,11,148841.82,2,3,4,234,Big Spenders
913,59,7,96203.23,2,1,2,212,Regular Customers
914,103,18,189858.97,1,4,4,144,Big Spenders
915,177,12,178760.8,1,3,4,134,Big Spenders
916,102,7,80452.15,2,1,2,212,Regular Customers
917,82,14,171342.30000000002,2,4,4,244,Big Spenders
918,256,7,71416.65,1,1,1,111,At Risk
919,134,8,106775.39,1,1,3,113,At Risk
920,18,9,95499.54000000001,4,2,2,422,Regular Customers
921,41,8,86117.96,3,1,2,312,Regular Customers
922,40,10,103717.06,3,2,2,322,Regular Customers
923,19,6,72063.63,4,1,1,411,Regular Customers
924,26,6,43561.83,3,1,1,311,Regular Customers
925,14,8,58100.83,4,1,1,411,Regular Customers
926,400,7,90182.79000000001,1,1,2,112,At Risk
927,41,13,176963.31,3,4,4,344,Big Spenders
928,81,11,129293.23,2,3,3,233,Regular Customers
929,216,9,93124.12,1,2,2,122,At Risk
930,11,10,123900.23000000001,4,2,3,423,Regular Customers
931,25,15,180979.73,3,4,4,344,Big Spenders
932,24,8,97091.06,3,1,2,312,Regular Customers
933,45,11,136695.51,3,3,4,334,Big Spenders
934,23,13,153438.5,3,4,4,344,Big Spenders
935,107,11,97298.88,1,3,2,132,At Risk
936,61,12,75823.03,2,3,1,231,Regular Customers
937,3,3,28599.85,4,1,1,411,Regular Customers
938,39,9,116491.34,3,2,3,323,Regular Customers
939,119,3,57390.43,1,1,1,111,At Risk
940,6,13,124090.26999999999,4,4,3,443,Loyal Customers
941,61,12,129865.39,2,3,3,233,Regular Customers
942,59,13,118095.72,2,4,3,243,Regular Customers
943,37,7,79652.68,3,1,2,312,Regular Customers
944,139,4,50916.04,1,1,1,111,At Risk
945,27,13,116353.45000000001,3,4,3,343,Regular Customers
946,118,13,181964.48,1,4,4,144,Big Spenders
947,180,8,126757.58,1,1,3,113,At Risk
948,9,10,93043.78,4,2,2,422,Regular Customers
949,215,6,89730.35,1,1,2,112,At Risk
950,155,10,86571.05,1,2,2,122,At Risk
951,1,13,114793.39,4,4,3,443,Loyal Customers
952,171,8,94095.44,1,1,2,112,At Risk
953,76,7,97483.37,2,1,2,212,Regular Customers
954,96,13,185407.95,2,4,4,244,Big Spenders
955,199,10,125472.72,1,2,3,123,At Risk
956,39,10,102850.0,3,2,2,322,Regular Customers
957,165,5,60153.63,1,1,1,111,At Risk
958,55,11,56965.939999999995,2,3,1,231,Regular Customers
959,289,4,32743.96,1,1,1,111,At Risk
960,13,11,101564.44,4,3,2,432,Loyal Customers
961,19,11,151484.03,4,3,4,434,Loyal Customers
962,18,15,160528.44,4,4,4,444,Champions
963,92,5,79943.21,2,1,2,212,Regular Customers
964,146,12,146594.37,1,3,4,134,Big Spenders
965,135,12,143876.56,1,3,4,134,Big Spenders
966,6,10,78634.98,4,2,2,422,Regular Customers
967,95,11,139350.14,2,3,4,234,Big Spenders
968,70,7,119892.26,2,1,3,213,Regular Customers
969,113,6,93341.6,1,1,2,112,At Risk
970,3,7,75966.48,4,1,1,411,Regular Customers
971,27,7,113991.03,3,1,3,313,Regular Customers
972,52,10,86971.25,2,2,2,222,Regular Customers
973,140,6,80490.58,1,1,2,112,At Risk
974,4,8,131370.22999999998,4,1,3,413,Regular Customers
975,82,10,94088.73999999999,2,2,2,222,Regular Customers
976,51,7,85447.21,3,1,2,312,Regular Customers
977,191,11,140505.42,1,3,4,134,Big Spenders
978,27,18,183703.4,3,4,4,344,Big Spenders
979,101,8,89640.13,2,1,2,212,Regular Customers
980,23,9,123718.06999999999,3,2,3,323,Regular Customers
981,42,15,129350.79,3,4,3,343,Regular Customers
982,16,12,103887.12,4,3,2,432,Loyal Customers
983,2,8,118923.59,4,1,3,413,Regular Customers
984,250,6,95458.01,1,1,2,112,At Risk
985,114,8,77794.4,1,1,2,112,At Risk
986,153,11,106219.06,1,3,3,133,At Risk
987,13,9,87084.96,4,2,2,422,Regular Customers
988,65,12,138168.09,2,3,4,234,Big Spenders
989,6,13,169868.22,4,4,4,444,Champions
990,52,11,142515.21,2,3,4,234,Big Spenders
991,35,13,129696.89,3,4,3,343,Regular Customers
992,108,8,52052.15,1,1,1,111,At Risk
993,35,11,172159.45,3,3,4,334,Big Spenders
994,217,9,105798.67,1,2,3,123,At Risk
995,209,9,82802.98999999999,1,2,2,122,At Risk
996,73,10,121022.70999999999,2,2,3,223,Regular Customers
997,18,14,106431.26,4,4,3,443,Loyal Customers
998,78,12,93504.91,2,3,2,232,Regular Customers
999,38,10,165243.04,3,2,4,324,Big Spenders
1000,264,10,57725.3,1,2,1,121,At Risk
1001,142,6,45884.15,1,1,1,111,At Risk
1002,28,10,121677.7,3,2,3,323,Regular Customers
1003,95,11,109191.95999999999,2,3,3,233,Regular Customers
1004,101,12,128369.39,2,3,3,233,Regular Customers
1005,35,8,52417.69,3,1,1,311,Regular Customers
1006,13,7,77796.94,4,1,2,412,Regular Customers
1007,6,15,208038.5,4,4,4,444,Champions
